ID, month, day, hour, minute, accumulated minutes, temperature, rainfall, relative humidity
1701325920,11,30,14,32,872,18.34,0.16,88.6
1701325980,11,30,14,33,873,18.34,0.16,88.6
1701326040,11,30,14,34,874,18.34,0.16,88.6
1701326100,11,30,14,35,875,18.34,0.16,88.6
1701326160,11,30,14,36,876,18.34,0.16,88.6
1701326220,11,30,14,37,877,18.34,0.16,88.6
1701326280,11,30,14,38,878,18.34,0.16,88.6
1701326340,11,30,14,39,879,18.34,0.16,88.6
1701326400,11,30,14,40,880,18.34,0.16,88.6
1701326460,11,30,14,41,881,18.34,0.16,88.6
1701326520,11,30,14,42,882,18.34,0.16,88.6
1701326580,11,30,14,43,883,18.34,0.16,88.6
1701326640,11,30,14,44,884,18.34,0.16,88.6
1701326700,11,30,14,45,885,18.34,0.16,88.6
1701326760,11,30,14,46,886,18.34,0.16,88.6
1701326820,11,30,14,47,887,18.34,0.16,88.6
1701326880,11,30,14,48,888,18.34,0.16,88.6
1701326940,11,30,14,49,889,18.34,0.16,88.6
1701327000,11,30,14,50,890,18.34,0.16,88.6
1701327060,11,30,14,51,891,18.34,0.16,88.6
1701327120,11,30,14,52,892,18.34,0.16,88.6
1701327180,11,30,14,53,893,18.34,0.16,88.6
1701327240,11,30,14,54,894,18.34,0.16,88.6
1701327300,11,30,14,55,895,18.34,0.16,88.6
1701327360,11,30,14,56,896,18.34,0.16,88.6
1701327420,11,30,14,57,897,18.34,0.16,88.6
1701327480,11,30,14,58,898,18.34,0.16,88.6
1701327540,11,30,14,59,899,18.34,0.16,88.6
1701327600,11,30,15,0,900,18.34,0.16,88.6
1701327660,11,30,15,1,901,18.34,0.16,88.6
1701327720,11,30,15,2,902,18.34,0.16,88.6
1701327780,11,30,15,3,903,18.34,0.16,88.6
1701327840,11,30,15,4,904,18.34,0.16,88.6
1701327900,11,30,15,5,905,18.34,0.16,88.6
1701327960,11,30,15,6,906,18.34,0.16,88.6
1701328020,11,30,15,7,907,18.34,0.16,88.6
1701328080,11,30,15,8,908,18.34,0.16,88.6
1701328140,11,30,15,9,909,18.34,0.16,88.6
1701328200,11,30,15,10,910,18.34,0.16,88.6
1701328260,11,30,15,11,911,18.34,0.16,88.6
1701328320,11,30,15,12,912,18.34,0.16,88.6
1701328380,11,30,15,13,913,18.34,0.16,88.6
1701328440,11,30,15,14,914,18.34,0.16,88.6
1701328500,11,30,15,15,915,18.34,0.16,88.6
1701328560,11,30,15,16,916,18.34,0.16,88.6
1701328620,11,30,15,17,917,18.34,0.16,88.6
1701328680,11,30,15,18,918,18.34,0.16,88.6
1701328740,11,30,15,19,919,18.34,0.16,88.6
1701328800,11,30,15,20,920,18.34,0.16,88.6
1701328860,11,30,15,21,921,18.34,0.16,88.6
1701328920,11,30,15,22,922,18.34,0.16,88.6
1701328980,11,30,15,23,923,18.34,0.16,88.6
1701329040,11,30,15,24,924,18.34,0.16,88.6
1701329100,11,30,15,25,925,18.34,0.16,88.6
1701329160,11,30,15,26,926,18.34,0.16,88.6
1701329220,11,30,15,27,927,18.34,0.16,88.6
1701329280,11,30,15,28,928,18.34,0.16,88.6
1701329340,11,30,15,29,929,18.34,0.16,88.6
1701329400,11,30,15,30,930,18.34,0.16,88.6
1701329460,11,30,15,31,931,18.34,0.16,88.6
1701329520,11,30,15,32,932,18.34,0.16,88.6
1701329580,11,30,15,33,933,18.34,0.16,88.6
1701329640,11,30,15,34,934,18.34,0.16,88.6
1701329700,11,30,15,35,935,18.34,0.16,88.6
1701329760,11,30,15,36,936,18.34,0.16,88.6
1701329820,11,30,15,37,937,18.34,0.16,88.6
1701329880,11,30,15,38,938,18.34,0.16,88.6
1701329940,11,30,15,39,939,18.34,0.16,88.6
1701330000,11,30,15,40,940,18.34,0.16,88.6
1701330060,11,30,15,41,941,18.34,0.16,88.6
1701330120,11,30,15,42,942,18.34,0.16,88.6
1701330180,11,30,15,43,943,18.34,0.16,88.6
1701330240,11,30,15,44,944,18.34,0.16,88.6
1701330300,11,30,15,45,945,18.34,0.16,88.6
1701330360,11,30,15,46,946,18.34,0.16,88.6
1701330420,11,30,15,47,947,18.34,0.16,88.6
1701330480,11,30,15,48,948,18.34,0.16,88.6
1701330540,11,30,15,49,949,18.34,0.16,88.6
1701330600,11,30,15,50,950,18.34,0.16,88.6
1701330660,11,30,15,51,951,18.34,0.16,88.6
1701330720,11,30,15,52,952,18.34,0.16,88.6
1701330780,11,30,15,53,953,18.34,0.16,88.6
1701330840,11,30,15,54,954,18.34,0.16,88.6
1701330900,11,30,15,55,955,18.34,0.16,88.6
1701330960,11,30,15,56,956,18.34,0.16,88.6
1701331020,11,30,15,57,957,18.34,0.16,88.6
1701331080,11,30,15,58,958,18.34,0.16,88.6
1701331140,11,30,15,59,959,18.34,0.16,88.6
1701331200,11,30,16,0,960,18.34,0.16,88.6
1701331260,11,30,16,1,961,18.34,0.16,88.6
1701331320,11,30,16,2,962,18.34,0.16,88.6
1701331380,11,30,16,3,963,18.34,0.16,88.6
1701331440,11,30,16,4,964,18.34,0.16,88.6
1701331500,11,30,16,5,965,18.34,0.16,88.6
1701331560,11,30,16,6,966,18.34,0.16,88.6
1701331620,11,30,16,7,967,18.34,0.16,88.6
1701331680,11,30,16,8,968,18.34,0.16,88.6
1701331740,11,30,16,9,969,18.34,0.16,88.6
1701331800,11,30,16,10,970,18.34,0.16,88.6
1701331860,11,30,16,11,971,18.34,0.16,88.6
1701331920,11,30,16,12,972,18.34,0.16,88.6
1701331980,11,30,16,13,973,18.34,0.16,88.6
1701332040,11,30,16,14,974,18.34,0.16,88.6
1701332100,11,30,16,15,975,18.34,0.16,88.6
1701332160,11,30,16,16,976,18.34,0.16,88.6
1701332220,11,30,16,17,977,18.34,0.16,88.6
1701332280,11,30,16,18,978,18.34,0.16,88.6
1701332340,11,30,16,19,979,18.34,0.16,88.6
1701332400,11,30,16,20,980,18.34,0.16,88.6
1701332460,11,30,16,21,981,18.34,0.16,88.6
1701332520,11,30,16,22,982,18.34,0.16,88.6
1701332580,11,30,16,23,983,18.34,0.16,88.6
1701332640,11,30,16,24,984,18.34,0.16,88.6
1701332700,11,30,16,25,985,18.34,0.16,88.6
1701332760,11,30,16,26,986,18.34,0.16,88.6
1701332820,11,30,16,27,987,18.34,0.16,88.6
1701332880,11,30,16,28,988,18.34,0.16,88.6
1701332940,11,30,16,29,989,18.34,0.16,88.6
1701333000,11,30,16,30,990,18.34,0.16,88.6
1701333060,11,30,16,31,991,18.34,0.16,88.6
1701333120,11,30,16,32,992,18.34,0.16,88.6
1701333180,11,30,16,33,993,18.34,0.16,88.6
1701333240,11,30,16,34,994,18.34,0.16,88.6
1701333300,11,30,16,35,995,18.34,0.16,88.6
1701333360,11,30,16,36,996,18.34,0.16,88.6
1701333420,11,30,16,37,997,18.34,0.16,88.6
1701333480,11,30,16,38,998,18.34,0.16,88.6
1701333540,11,30,16,39,999,18.34,0.16,88.6
1701333600,11,30,16,40,1000,18.34,0.16,88.6
1701333660,11,30,16,41,1001,18.34,0.16,88.6
1701333720,11,30,16,42,1002,18.34,0.16,88.6
1701333780,11,30,16,43,1003,18.34,0.16,88.6
1701333840,11,30,16,44,1004,18.34,0.16,88.6
1701333900,11,30,16,45,1005,18.34,0.16,88.6
1701333960,11,30,16,46,1006,18.34,0.16,88.6
1701334020,11,30,16,47,1007,18.34,0.16,88.6
1701334080,11,30,16,48,1008,18.34,0.16,88.6
1701334140,11,30,16,49,1009,18.34,0.16,88.6
1701334200,11,30,16,50,1010,18.34,0.16,88.6
1701334260,11,30,16,51,1011,18.34,0.16,88.6
1701334320,11,30,16,52,1012,18.34,0.16,88.6
1701334380,11,30,16,53,1013,18.34,0.16,88.6
1701334440,11,30,16,54,1014,18.34,0.16,88.6
1701334500,11,30,16,55,1015,18.34,0.16,88.6
1701334560,11,30,16,56,1016,18.34,0.16,88.6
1701334620,11,30,16,57,1017,18.34,0.16,88.6
1701334680,11,30,16,58,1018,18.34,0.16,88.6
1701334740,11,30,16,59,1019,18.34,0.16,88.6
1701334800,11,30,17,0,1020,18.34,0.16,88.6
1701334860,11,30,17,1,1021,18.34,0.16,88.6
1701334920,11,30,17,2,1022,18.34,0.16,88.6
1701334980,11,30,17,3,1023,18.34,0.16,88.6
1701335040,11,30,17,4,1024,18.34,0.16,88.6
1701335100,11,30,17,5,1025,18.34,0.16,88.6
1701335160,11,30,17,6,1026,18.34,0.16,88.6
1701335220,11,30,17,7,1027,18.34,0.16,88.6
1701335280,11,30,17,8,1028,18.34,0.16,88.6
1701335340,11,30,17,9,1029,18.34,0.16,88.6
1701335400,11,30,17,10,1030,18.34,0.16,88.6
1701335460,11,30,17,11,1031,18.34,0.16,88.6
1701335520,11,30,17,12,1032,18.34,0.16,88.6
1701335580,11,30,17,13,1033,18.34,0.16,88.6
1701335640,11,30,17,14,1034,18.34,0.16,88.6
1701335700,11,30,17,15,1035,18.34,0.16,88.6
1701335760,11,30,17,16,1036,18.34,0.16,88.6
1701335820,11,30,17,17,1037,18.34,0.16,88.6
1701335880,11,30,17,18,1038,18.34,0.16,88.6
1701335940,11,30,17,19,1039,18.34,0.16,88.6
1701336000,11,30,17,20,1040,18.34,0.16,88.6
1701336060,11,30,17,21,1041,18.34,0.16,88.6
1701336120,11,30,17,22,1042,18.34,0.16,88.6
1701336180,11,30,17,23,1043,18.34,0.16,88.6
1701336240,11,30,17,24,1044,18.34,0.16,88.6
1701336300,11,30,17,25,1045,18.34,0.16,88.6
1701336360,11,30,17,26,1046,18.34,0.16,88.6
1701336420,11,30,17,27,1047,18.34,0.16,88.6
1701336480,11,30,17,28,1048,18.34,0.16,88.6
1701336540,11,30,17,29,1049,18.34,0.16,88.6
1701336600,11,30,17,30,1050,18.34,0.16,88.6
1701336660,11,30,17,31,1051,18.34,0.16,88.6
1701336720,11,30,17,32,1052,18.34,0.16,88.6
1701336780,11,30,17,33,1053,18.34,0.16,88.6
1701336840,11,30,17,34,1054,18.34,0.16,88.6
1701336900,11,30,17,35,1055,18.34,0.16,88.6
1701336960,11,30,17,36,1056,18.34,0.16,88.6
1701337020,11,30,17,37,1057,18.34,0.16,88.6
1701337080,11,30,17,38,1058,18.34,0.16,88.6
1701337140,11,30,17,39,1059,18.34,0.16,88.6
1701337200,11,30,17,40,1060,18.34,0.16,88.6
1701337260,11,30,17,41,1061,18.34,0.16,88.6
1701337320,11,30,17,42,1062,18.34,0.16,88.6
1701337380,11,30,17,43,1063,18.34,0.16,88.6
1701337440,11,30,17,44,1064,18.34,0.16,88.6
1701337500,11,30,17,45,1065,18.34,0.16,88.6
1701337560,11,30,17,46,1066,18.34,0.16,88.6
1701337620,11,30,17,47,1067,18.34,0.16,88.6
1701337680,11,30,17,48,1068,18.34,0.16,88.6
1701337740,11,30,17,49,1069,18.34,0.16,88.6
1701337800,11,30,17,50,1070,18.34,0.16,88.6
1701337860,11,30,17,51,1071,18.34,0.16,88.6
1701337920,11,30,17,52,1072,18.34,0.16,88.6
1701337980,11,30,17,53,1073,18.34,0.16,88.6
1701338040,11,30,17,54,1074,18.34,0.16,88.6
1701338100,11,30,17,55,1075,18.34,0.16,88.6
1701338160,11,30,17,56,1076,18.34,0.16,88.6
1701338220,11,30,17,57,1077,17.88,0.27,90.12
1701338280,11,30,17,58,1078,17.88,0.27,90.12
1701338340,11,30,17,59,1079,17.88,0.27,90.12
1701338400,11,30,18,0,1080,17.88,0.27,90.12
1701338460,11,30,18,1,1081,17.88,0.27,90.12
1701338520,11,30,18,2,1082,17.88,0.27,90.12
1701338580,11,30,18,3,1083,17.88,0.27,90.12
1701338640,11,30,18,4,1084,17.88,0.27,90.12
1701338700,11,30,18,5,1085,17.88,0.27,90.12
1701338760,11,30,18,6,1086,17.88,0.27,90.12
1701338820,11,30,18,7,1087,17.88,0.27,90.12
1701338880,11,30,18,8,1088,17.88,0.27,90.12
1701338940,11,30,18,9,1089,17.88,0.27,90.12
1701339000,11,30,18,10,1090,17.88,0.27,90.12
1701339060,11,30,18,11,1091,17.88,0.27,90.12
1701339120,11,30,18,12,1092,17.88,0.27,90.12
1701339180,11,30,18,13,1093,17.88,0.27,90.12
1701339240,11,30,18,14,1094,17.88,0.27,90.12
1701339300,11,30,18,15,1095,17.88,0.27,90.12
1701339360,11,30,18,16,1096,17.88,0.27,90.12
1701339420,11,30,18,17,1097,17.88,0.27,90.12
1701339480,11,30,18,18,1098,17.88,0.27,90.12
1701339540,11,30,18,19,1099,17.88,0.27,90.12
1701339600,11,30,18,20,1100,17.88,0.27,90.12
1701339660,11,30,18,21,1101,17.88,0.27,90.12
1701339720,11,30,18,22,1102,17.88,0.27,90.12
1701339780,11,30,18,23,1103,17.88,0.27,90.12
1701339840,11,30,18,24,1104,17.88,0.27,90.12
1701339900,11,30,18,25,1105,17.88,0.27,90.12
1701339960,11,30,18,26,1106,17.88,0.27,90.12
1701340020,11,30,18,27,1107,17.88,0.27,90.12
1701340080,11,30,18,28,1108,17.88,0.27,90.12
1701340140,11,30,18,29,1109,17.88,0.27,90.12
1701340200,11,30,18,30,1110,17.88,0.27,90.12
1701340260,11,30,18,31,1111,17.88,0.27,90.12
1701340320,11,30,18,32,1112,17.88,0.27,90.12
1701340380,11,30,18,33,1113,17.88,0.27,90.12
1701340440,11,30,18,34,1114,17.88,0.27,90.12
1701340500,11,30,18,35,1115,17.88,0.27,90.12
1701340560,11,30,18,36,1116,17.88,0.27,90.12
1701340620,11,30,18,37,1117,17.88,0.27,90.12
1701340680,11,30,18,38,1118,17.88,0.27,90.12
1701340740,11,30,18,39,1119,17.88,0.27,90.12
1701340800,11,30,18,40,1120,17.88,0.27,90.12
1701340860,11,30,18,41,1121,17.88,0.27,90.12
1701340920,11,30,18,42,1122,17.88,0.27,90.12
1701340980,11,30,18,43,1123,17.88,0.27,90.12
1701341040,11,30,18,44,1124,17.88,0.27,90.12
1701341100,11,30,18,45,1125,17.88,0.27,90.12
1701341160,11,30,18,46,1126,17.88,0.27,90.12
1701341220,11,30,18,47,1127,17.88,0.27,90.12
1701341280,11,30,18,48,1128,17.88,0.27,90.12
1701341340,11,30,18,49,1129,17.88,0.27,90.12
1701341400,11,30,18,50,1130,17.88,0.27,90.12
1701341460,11,30,18,51,1131,17.88,0.27,90.12
1701341520,11,30,18,52,1132,17.88,0.27,90.12
1701341580,11,30,18,53,1133,17.88,0.27,90.12
1701341640,11,30,18,54,1134,17.88,0.27,90.12
1701341700,11,30,18,55,1135,17.88,0.27,90.12
1701341760,11,30,18,56,1136,17.88,0.27,90.12
1701341820,11,30,18,57,1137,17.88,0.27,90.12
1701341880,11,30,18,58,1138,17.88,0.27,90.12
1701341940,11,30,18,59,1139,17.88,0.27,90.12
1701342000,11,30,19,0,1140,17.88,0.27,90.12
1701342060,11,30,19,1,1141,17.88,0.27,90.12
1701342120,11,30,19,2,1142,17.88,0.27,90.12
1701342180,11,30,19,3,1143,17.88,0.27,90.12
1701342240,11,30,19,4,1144,17.88,0.27,90.12
1701342300,11,30,19,5,1145,17.88,0.27,90.12
1701342360,11,30,19,6,1146,17.88,0.27,90.12
1701342420,11,30,19,7,1147,17.88,0.27,90.12
1701342480,11,30,19,8,1148,17.88,0.27,90.12
1701342540,11,30,19,9,1149,17.88,0.27,90.12
1701342600,11,30,19,10,1150,17.88,0.27,90.12
1701342660,11,30,19,11,1151,17.88,0.27,90.12
1701342720,11,30,19,12,1152,17.88,0.27,90.12
1701342780,11,30,19,13,1153,17.88,0.27,90.12
1701342840,11,30,19,14,1154,17.88,0.27,90.12
1701342900,11,30,19,15,1155,17.88,0.27,90.12
1701342960,11,30,19,16,1156,17.88,0.27,90.12
1701343020,11,30,19,17,1157,17.88,0.27,90.12
1701343080,11,30,19,18,1158,17.88,0.27,90.12
1701343140,11,30,19,19,1159,17.88,0.27,90.12
1701343200,11,30,19,20,1160,17.88,0.27,90.12
1701343260,11,30,19,21,1161,17.88,0.27,90.12
1701343320,11,30,19,22,1162,17.88,0.27,90.12
1701343380,11,30,19,23,1163,17.88,0.27,90.12
1701343440,11,30,19,24,1164,17.88,0.27,90.12
1701343500,11,30,19,25,1165,17.88,0.27,90.12
1701343560,11,30,19,26,1166,17.88,0.27,90.12
1701343620,11,30,19,27,1167,17.88,0.27,90.12
1701343680,11,30,19,28,1168,17.88,0.27,90.12
1701343740,11,30,19,29,1169,17.88,0.27,90.12
1701343800,11,30,19,30,1170,17.88,0.27,90.12
1701343860,11,30,19,31,1171,17.88,0.27,90.12
1701343920,11,30,19,32,1172,17.88,0.27,90.12
1701343980,11,30,19,33,1173,17.88,0.27,90.12
1701344040,11,30,19,34,1174,17.88,0.27,90.12
1701344100,11,30,19,35,1175,17.88,0.27,90.12
1701344160,11,30,19,36,1176,17.88,0.27,90.12
1701344220,11,30,19,37,1177,17.88,0.27,90.12
1701344280,11,30,19,38,1178,17.88,0.27,90.12
1701344340,11,30,19,39,1179,17.88,0.27,90.12
1701344400,11,30,19,40,1180,17.88,0.27,90.12
1701344460,11,30,19,41,1181,17.88,0.27,90.12
1701344520,11,30,19,42,1182,17.88,0.27,90.12
1701344580,11,30,19,43,1183,17.88,0.27,90.12
1701344640,11,30,19,44,1184,17.88,0.27,90.12
1701344700,11,30,19,45,1185,17.88,0.27,90.12
1701344760,11,30,19,46,1186,17.88,0.27,90.12
1701344820,11,30,19,47,1187,17.88,0.27,90.12
1701344880,11,30,19,48,1188,17.88,0.27,90.12
1701344940,11,30,19,49,1189,17.88,0.27,90.12
1701345000,11,30,19,50,1190,17.88,0.27,90.12
1701345060,11,30,19,51,1191,17.88,0.27,90.12
1701345120,11,30,19,52,1192,17.88,0.27,90.12
1701345180,11,30,19,53,1193,17.88,0.27,90.12
1701345240,11,30,19,54,1194,17.88,0.27,90.12
1701345300,11,30,19,55,1195,17.88,0.27,90.12
1701345360,11,30,19,56,1196,17.88,0.27,90.12
1701345420,11,30,19,57,1197,17.88,0.27,90.12
1701345480,11,30,19,58,1198,17.88,0.27,90.12
1701345540,11,30,19,59,1199,17.88,0.27,90.12
1701345600,11,30,20,0,1200,17.88,0.27,90.12
1701345660,11,30,20,1,1201,17.88,0.27,90.12
1701345720,11,30,20,2,1202,17.88,0.27,90.12
1701345780,11,30,20,3,1203,17.88,0.27,90.12
1701345840,11,30,20,4,1204,17.88,0.27,90.12
1701345900,11,30,20,5,1205,17.88,0.27,90.12
1701345960,11,30,20,6,1206,17.88,0.27,90.12
1701346020,11,30,20,7,1207,17.88,0.27,90.12
1701346080,11,30,20,8,1208,17.88,0.27,90.12
1701346140,11,30,20,9,1209,17.88,0.27,90.12
1701346200,11,30,20,10,1210,17.88,0.27,90.12
1701346260,11,30,20,11,1211,17.88,0.27,90.12
1701346320,11,30,20,12,1212,17.88,0.27,90.12
1701346380,11,30,20,13,1213,17.88,0.27,90.12
1701346440,11,30,20,14,1214,17.88,0.27,90.12
1701346500,11,30,20,15,1215,17.88,0.27,90.12
1701346560,11,30,20,16,1216,17.88,0.27,90.12
1701346620,11,30,20,17,1217,17.88,0.27,90.12
1701346680,11,30,20,18,1218,17.88,0.27,90.12
1701346740,11,30,20,19,1219,17.88,0.27,90.12
1701346800,11,30,20,20,1220,17.88,0.27,90.12
1701346860,11,30,20,21,1221,17.88,0.27,90.12
1701346920,11,30,20,22,1222,17.88,0.27,90.12
1701346980,11,30,20,23,1223,17.88,0.27,90.12
1701347040,11,30,20,24,1224,17.88,0.27,90.12
1701347100,11,30,20,25,1225,17.88,0.27,90.12
1701347160,11,30,20,26,1226,17.88,0.27,90.12
1701347220,11,30,20,27,1227,17.88,0.27,90.12
1701347280,11,30,20,28,1228,17.88,0.27,90.12
1701347340,11,30,20,29,1229,17.88,0.27,90.12
1701347400,11,30,20,30,1230,17.88,0.27,90.12
1701347460,11,30,20,31,1231,17.88,0.27,90.12
1701347520,11,30,20,32,1232,17.88,0.27,90.12
1701347580,11,30,20,33,1233,17.88,0.27,90.12
1701347640,11,30,20,34,1234,17.88,0.27,90.12
1701347700,11,30,20,35,1235,17.88,0.27,90.12
1701347760,11,30,20,36,1236,17.88,0.27,90.12
1701347820,11,30,20,37,1237,17.88,0.27,90.12
1701347880,11,30,20,38,1238,17.88,0.27,90.12
1701347940,11,30,20,39,1239,17.88,0.27,90.12
1701348000,11,30,20,40,1240,17.88,0.27,90.12
1701348060,11,30,20,41,1241,17.88,0.27,90.12
1701348120,11,30,20,42,1242,17.88,0.27,90.12
1701348180,11,30,20,43,1243,17.88,0.27,90.12
1701348240,11,30,20,44,1244,17.88,0.27,90.12
1701348300,11,30,20,45,1245,17.88,0.27,90.12
1701348360,11,30,20,46,1246,17.88,0.27,90.12
1701348420,11,30,20,47,1247,17.88,0.27,90.12
1701348480,11,30,20,48,1248,17.88,0.27,90.12
1701348540,11,30,20,49,1249,17.88,0.27,90.12
1701348600,11,30,20,50,1250,17.88,0.27,90.12
1701348660,11,30,20,51,1251,17.88,0.27,90.12
1701348720,11,30,20,52,1252,17.88,0.27,90.12
1701348780,11,30,20,53,1253,17.88,0.27,90.12
1701348840,11,30,20,54,1254,17.88,0.27,90.12
1701348900,11,30,20,55,1255,17.88,0.27,90.12
1701348960,11,30,20,56,1256,17.88,0.27,90.12
1701349020,11,30,20,57,1257,17.88,0.27,90.12
1701349080,11,30,20,58,1258,17.88,0.27,90.12
1701349140,11,30,20,59,1259,17.88,0.27,90.12
1701349200,11,30,21,0,1260,17.88,0.27,90.12
1701349260,11,30,21,1,1261,17.88,0.27,90.12
1701349320,11,30,21,2,1262,17.88,0.27,90.12
1701349380,11,30,21,3,1263,17.88,0.27,90.12
1701349440,11,30,21,4,1264,17.88,0.27,90.12
1701349500,11,30,21,5,1265,17.88,0.27,90.12
1701349560,11,30,21,6,1266,17.88,0.27,90.12
1701349620,11,30,21,7,1267,17.88,0.27,90.12
1701349680,11,30,21,8,1268,17.88,0.27,90.12
1701349740,11,30,21,9,1269,17.88,0.27,90.12
1701349800,11,30,21,10,1270,17.88,0.27,90.12
1701349860,11,30,21,11,1271,17.88,0.27,90.12
1701349920,11,30,21,12,1272,17.88,0.27,90.12
1701349980,11,30,21,13,1273,17.88,0.27,90.12
1701350040,11,30,21,14,1274,17.88,0.27,90.12
1701350100,11,30,21,15,1275,17.88,0.27,90.12
1701350160,11,30,21,16,1276,17.88,0.27,90.12
1701350220,11,30,21,17,1277,17.88,0.27,90.12
1701350280,11,30,21,18,1278,17.88,0.27,90.12
1701350340,11,30,21,19,1279,17.88,0.27,90.12
1701350400,11,30,21,20,1280,17.88,0.27,90.12
1701350460,11,30,21,21,1281,17.88,0.27,90.12
1701350520,11,30,21,22,1282,17.88,0.27,90.12
1701350580,11,30,21,23,1283,17.88,0.27,90.12
1701350640,11,30,21,24,1284,17.88,0.27,90.12
1701350700,11,30,21,25,1285,17.88,0.27,90.12
1701350760,11,30,21,26,1286,17.88,0.27,90.12
1701350820,11,30,21,27,1287,17.88,0.27,90.12
1701350880,11,30,21,28,1288,17.88,0.27,90.12
1701350940,11,30,21,29,1289,17.88,0.27,90.12
1701351000,11,30,21,30,1290,17.88,0.27,90.12
1701351060,11,30,21,31,1291,17.88,0.27,90.12
1701351120,11,30,21,32,1292,17.88,0.27,90.12
1701351180,11,30,21,33,1293,17.88,0.27,90.12
1701351240,11,30,21,34,1294,17.88,0.27,90.12
1701351300,11,30,21,35,1295,17.88,0.27,90.12
1701351360,11,30,21,36,1296,17.88,0.27,90.12
1701351420,11,30,21,37,1297,17.88,0.27,90.12
1701351480,11,30,21,38,1298,17.88,0.27,90.12
1701351540,11,30,21,39,1299,17.88,0.27,90.12
1701351600,11,30,21,40,1300,17.88,0.27,90.12
1701351660,11,30,21,41,1301,17.88,0.27,90.12
1701351720,11,30,21,42,1302,17.88,0.27,90.12
1701351780,11,30,21,43,1303,17.88,0.27,90.12
1701351840,11,30,21,44,1304,17.88,0.27,90.12
1701351900,11,30,21,45,1305,17.88,0.27,90.12
1701351960,11,30,21,46,1306,17.88,0.27,90.12
1701352020,11,30,21,47,1307,17.88,0.27,90.12
1701352080,11,30,21,48,1308,17.88,0.27,90.12
1701352140,11,30,21,49,1309,17.88,0.27,90.12
1701352200,11,30,21,50,1310,17.88,0.27,90.12
1701352260,11,30,21,51,1311,17.88,0.27,90.12
1701352320,11,30,21,52,1312,17.88,0.27,90.12
1701352380,11,30,21,53,1313,17.88,0.27,90.12
1701352440,11,30,21,54,1314,17.88,0.27,90.12
1701352500,11,30,21,55,1315,17.88,0.27,90.12
1701352560,11,30,21,56,1316,17.88,0.27,90.12
1701352620,11,30,21,57,1317,17.88,0.27,90.12
1701352680,11,30,21,58,1318,17.88,0.27,90.12
1701352740,11,30,21,59,1319,17.88,0.27,90.12
1701352800,11,30,22,0,1320,17.88,0.27,90.12
1701352860,11,30,22,1,1321,17.88,0.27,90.12
1701352920,11,30,22,2,1322,17.88,0.27,90.12
1701352980,11,30,22,3,1323,17.88,0.27,90.12
1701353040,11,30,22,4,1324,17.88,0.27,90.12
1701353100,11,30,22,5,1325,17.88,0.27,90.12
1701353160,11,30,22,6,1326,17.88,0.27,90.12
1701353220,11,30,22,7,1327,17.88,0.27,90.12
1701353280,11,30,22,8,1328,17.88,0.27,90.12
1701353340,11,30,22,9,1329,17.88,0.27,90.12
1701353400,11,30,22,10,1330,17.88,0.27,90.12
1701353460,11,30,22,11,1331,17.88,0.27,90.12
1701353520,11,30,22,12,1332,17.88,0.27,90.12
1701353580,11,30,22,13,1333,17.88,0.27,90.12
1701353640,11,30,22,14,1334,17.88,0.27,90.12
1701353700,11,30,22,15,1335,17.88,0.27,90.12
1701353760,11,30,22,16,1336,17.88,0.27,90.12
1701353820,11,30,22,17,1337,17.88,0.27,90.12
1701353880,11,30,22,18,1338,17.88,0.27,90.12
1701353940,11,30,22,19,1339,17.88,0.27,90.12
1701354000,11,30,22,20,1340,17.88,0.27,90.12
1701354060,11,30,22,21,1341,17.88,0.27,90.12
1701354120,11,30,22,22,1342,17.88,0.27,90.12
1701354180,11,30,22,23,1343,17.88,0.27,90.12
1701354240,11,30,22,24,1344,17.88,0.27,90.12
1701354300,11,30,22,25,1345,17.88,0.27,90.12
1701354360,11,30,22,26,1346,17.88,0.27,90.12
1701354420,11,30,22,27,1347,17.88,0.27,90.12
1701354480,11,30,22,28,1348,17.88,0.27,90.12
1701354540,11,30,22,29,1349,17.88,0.27,90.12
1701354600,11,30,22,30,1350,17.88,0.27,90.12
1701354660,11,30,22,31,1351,17.88,0.27,90.12
1701354720,11,30,22,32,1352,17.88,0.27,90.12
1701354780,11,30,22,33,1353,17.88,0.27,90.12
1701354840,11,30,22,34,1354,17.88,0.27,90.12
1701354900,11,30,22,35,1355,17.88,0.27,90.12
1701354960,11,30,22,36,1356,17.88,0.27,90.12
1701355020,11,30,22,37,1357,17.88,0.27,90.12
1701355080,11,30,22,38,1358,17.88,0.27,90.12
1701355140,11,30,22,39,1359,17.88,0.27,90.12
1701355200,11,30,22,40,1360,17.88,0.27,90.12
1701355260,11,30,22,41,1361,17.88,0.27,90.12
1701355320,11,30,22,42,1362,17.88,0.27,90.12
1701355380,11,30,22,43,1363,17.88,0.27,90.12
1701355440,11,30,22,44,1364,17.88,0.27,90.12
